WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,comments,duration,views
2511,38.03,88.84,50.98,17.14,18.88,17.24,92.59,59.22,20.11,10.63,2.51,4.18,1.87,1.55,0.52,9.44,6.45,13.7,8.96,7.05,8.32,0.92,18.08,4.46,2.39,2.51,1.47,2.59,6.45,2.91,3.5,0.6,0.4,0.2,12.7,0.12,0.4,0.76,1.23,14.85,4.5,1.83,1.19,3.11,2.51,2.95,3.23,1,1.27,0.84,1.35,0.2,1,0.04,0.04,10.39,4.74,1.23,1.91,1.19,1.75,2.35,14.46,0.68,13.94,2.03,8.12,3.98,1.83,0.52,0.36,0.16,0.16,0.08,0.6,0.2,0.04,0.2,0.16,0,19.12,5.54,6.73,0.2,0.12,0.48,0,0.32,0.96,3.42,1.35,0,480,1071,3976339
3279,41.89,56.55,58.33,37.08,16.73,12.78,85.51,57.79,18.54,11.68,5.34,1.04,1.77,2.32,1.22,6.86,6.37,13.51,9.52,5.95,8.08,1.62,18.66,3.84,1.86,1.16,1.86,2.04,3.63,2.13,1.49,0.4,0.43,0.43,8.39,0.09,0,1.59,0.82,8.17,1.52,0.91,1.1,1.56,1.4,2.53,3.23,1.68,0.91,0.58,3.2,1.34,0.67,0.09,1.16,6.53,1.34,1.07,2.23,1.56,0.67,5.31,10.64,0.95,16.29,2.59,9.15,4.79,0.91,0.58,0.21,0.12,0.09,0.24,1.19,0.06,0.09,0.7,0.88,0,21.53,6.71,6.77,0.12,0.4,0.3,0,0.55,0.91,4.48,1.16,0.12,213,1075,2004519
1028,79.26,68.31,38.58,99,30.24,23.05,85.21,47.47,11.28,6.71,1.56,1.36,1.95,0.88,0.97,4.57,6.61,14.49,5.25,6.03,6.91,1.17,11.87,5.84,4.09,2.53,2.14,2.72,9.34,8.27,0.97,0.39,0,0,8.66,0.49,0,0.19,0.68,14.98,3.21,3.02,1.65,3.21,1.17,4.47,3.79,1.65,1.07,0.58,4.28,2.04,1.75,0.1,0.78,5.84,2.24,1.36,1.75,1.07,0.49,4.67,6.52,0.29,12.55,1.07,6.52,4.96,3.5,0.88,0.29,0.19,0.1,0,0.49,0,0,0,0.49,0,16.05,4.47,6.23,0.1,0,0.29,0.1,0.97,0.19,1.75,1.95,0,299,446,4653286
2333,33.05,77.6,8.98,79.63,14.49,16.12,88.64,59.88,19.42,12.09,3.3,1.16,1.67,4.46,1.5,7.33,7.72,11.02,12.17,6.52,6.13,1.59,19.8,4.8,2.27,1.8,1.03,2.74,4.93,3.94,0.99,0.21,0.17,0.09,13.33,0.39,0.3,0.13,5.27,14.4,3.73,1.29,1.97,3.3,1.8,3.26,2.31,0.43,1.2,0.64,1.33,0.6,0,0.47,0.56,6.73,1.84,1.5,2.7,1.11,0.47,9.9,7.42,0.56,9.09,1.33,5.14,2.7,2.01,0.6,0.21,0.13,0,0,1.03,0.43,0,0.13,0.47,0,19.89,7.84,5.83,0.13,0.43,0.47,0,0.39,1.76,2.1,0.94,0,69,881,846544
420,58.07,50,66.59,57.28,18.26,10.71,86.43,57.14,17.62,9.52,4.76,1.43,2.62,0.24,0.48,8.1,9.76,12.38,7.62,5.71,8.1,1.19,18.33,6.67,3.57,0.71,0.95,2.14,5.95,3.81,2.14,0.24,0.71,0.24,6.43,0,0,0,0.24,10.71,3.1,1.19,1.43,3.1,0.24,4.52,2.86,1.19,1.43,0.48,4.29,2.14,1.9,0,0,7.62,1.67,0.71,4.29,0.95,0.48,4.52,12.14,1.43,12.86,2.62,5.71,4.76,0.71,0,0,0.71,0,0,0.24,0,0,0,0.24,0,22.14,7.62,6.9,0.24,0,0,0,0,0.95,2.62,3.81,0,309,179,6263759
2867,72.88,57.61,44.91,54.67,24.09,22.53,88.56,54.9,12.42,4.64,1.74,0.7,0.84,0.07,1.29,7.78,9.84,13.18,8.65,5.44,7.71,1.22,14.65,4.81,2.83,2.58,0.49,2.65,4.53,3,1.46,0.28,0.38,0.07,6.98,0,0,0.42,0.38,12.87,3,1.92,1.43,3.07,0.87,3.63,1.64,1.12,0.35,0.1,0.7,0.21,0.21,0.07,0.21,6.63,2.13,1.46,2.44,0.42,0.87,5.02,9.45,0.45,13.36,1.46,8.13,3.84,2.16,0.31,0,0.24,4.99,0.07,0.21,0,0,0,0.21,0,17.4,4.81,8.79,0.24,0.35,0.14,0,0.59,0.84,1.43,0.14,0.07,615,1031,1113407
773,27.09,52.07,87.2,93.11,16.8,13.45,92.37,57.96,23.03,15.01,9.18,0.65,4.4,0.26,0.52,8.02,3.75,13.45,9.96,5.17,6.73,1.81,21.86,4.79,1.94,1.29,1.42,2.59,5.69,4.79,0.52,0.13,0,0,9.96,0.13,0,0.52,0,13.58,2.72,1.16,1.81,3.88,2.72,3.49,3.49,2.72,0.65,0.13,1.81,1.16,0.26,0,0,6.34,1.42,0.91,1.68,2.72,0.13,2.72,15.27,1.81,14.49,3.1,6.08,5.56,0.78,0.78,0.13,2.2,0.13,0,0.39,0,0.13,0.26,0,0,20.31,6.6,4.4,0.91,0.39,0.78,0,0.78,0.52,4.01,1.55,0.39,188,324,1202928
2569,21.42,93.29,14.73,48.91,11.47,14.13,89.53,59.36,22.23,12.03,2.18,5.02,2.72,1.71,0.39,10.2,5.61,11.41,12.3,6.23,6.93,1.36,21.8,4.09,2.02,3.81,1.09,2.02,4.98,3.11,1.87,0.39,0.27,0.23,14.29,0.04,0.51,0.12,1.95,15.76,4.32,2.61,2.76,3.81,1.36,3.5,3.11,0.93,1.44,0.62,0.78,0.35,0.31,0,0.08,10.43,5.64,0.62,1.91,1.52,1.09,2.53,16.78,0.93,9.19,1.52,5.1,2.65,1.17,0.78,0.08,0.35,0.54,0.12,0.7,0,0.47,0.08,0.19,0,20.86,7.79,4.55,0.27,0.19,1.71,0,0.16,0.86,5.02,0.31,0,135,978,681873
3675,57.55,81.98,39.66,35.26,25.17,18.56,88.3,58.88,16.24,8.95,2.61,3.1,0.84,1.06,1.33,7.24,7.48,15.73,10.78,6.34,6.78,1.36,17.82,4.93,3.24,2.88,1.12,2.88,2.69,1.61,1.06,0.46,0.14,0.11,13.17,0.63,0.08,1.17,1.8,13.9,3.73,1.9,1.22,3.21,1.17,3.97,1.47,0.76,0.54,0.11,2.64,1.03,1.03,0.6,0.11,7.65,3.84,0.98,1.82,0.73,0.52,4,12.41,0.63,11.4,1.36,6.83,3.18,1.39,0.19,0,0.03,0.08,0.16,0.19,0.03,0,0.08,0.08,0,15.46,4.41,6.67,0.11,0.11,0.35,0,0.3,0.82,2.64,0.05,0,241,1128,1071132
493,69.03,89.19,31.17,32.74,30.81,18.66,88.44,54.77,16.43,9.33,1.83,1.01,1.01,4.67,0.81,7.1,7.3,14.4,5.48,5.68,7.3,0.81,12.78,2.43,1.83,3.04,2.43,1.42,5.27,2.84,2.43,0.41,0.2,1.42,15.42,0,0.41,0,4.67,10.75,2.84,0.81,0.81,2.64,2.03,2.43,2.23,0.41,1.22,0.41,2.43,0.61,1.83,0,0,8.11,2.23,2.23,2.43,2.03,1.01,4.46,7.71,1.01,16.43,2.23,8.32,6.49,3.04,0,0.41,1.22,0.2,0.81,0.41,0,0,0,0.41,0,13.59,4.46,6.09,0,0.2,0,0,0.41,0,2.03,0.41,0,339,254,1621707
2950,35.36,90.33,31.87,96.44,11.35,17.97,90.81,55.32,18.44,11.53,2.14,5.12,3.12,0.27,0.88,6.92,5.83,11.69,10.64,4.47,7.42,2.75,19.12,4.95,2.51,2.24,1.19,1.76,9.32,7.08,2.17,0.17,0.34,0.47,13.97,0.2,0.41,0.07,0.41,13.42,2.71,3.15,1.69,2.17,1.22,4.17,2.17,0.47,0.98,0.47,1.39,0.44,0.61,0,0.27,13.39,6.41,3.22,2.71,2.1,0.44,1.93,16,1.05,11.12,2.31,5.76,3.32,4.81,3.86,0.07,0.88,0.1,0.03,0.61,0.14,0.1,0.07,0.27,0,24.95,8.41,7.42,0.44,0.24,1.08,0.03,0.47,0.88,5.49,0.47,0,199,1076,602203
1221,70.85,68.84,45.96,61.49,15.26,15.15,84.77,54.63,16.05,9.5,4.1,1.39,2.38,0.57,1.06,6.55,9.58,13.35,7.45,4.91,7.13,0.66,14.25,5,2.95,2.13,4.26,1.72,4.26,2.78,0.9,0.33,0,0.57,9.66,0,0.08,0,0.66,13.27,4.26,1.97,1.72,4.18,0.74,3.77,5.41,2.95,1.23,0.49,1.23,0.9,0.16,0,0.16,4.91,2.21,0.98,1.31,0.49,0.08,1.15,12.61,0.74,10.57,1.47,6.72,2.54,1.39,0.9,0,0.08,0,0,0.33,0,0,0.08,0.25,0,19.16,6.55,7.04,0.41,0.16,0.82,0,0.49,0.49,2.54,0.66,0,220,653,1751030
485,39.88,84.88,32.94,68.57,17.96,10.31,91.34,60,22.68,14.43,6.8,2.27,2.89,2.47,0,8.25,6.6,14.23,9.48,4.95,7.63,0.62,20.41,2.89,1.86,1.24,1.44,1.24,3.51,2.89,0.62,0,0.21,0.41,13.4,0.21,0.82,2.68,0.62,9.48,3.3,0.41,2.06,1.65,1.86,0.62,3.71,2.47,0.62,0.62,2.89,0.62,1.65,0.62,0,7.63,3.51,0.41,2.27,1.65,0,8.66,12.16,0.21,12.16,1.24,7.01,4.33,2.27,0.62,0.62,0.21,0,0.21,0.41,0.21,0,0,0.21,0,18.14,6.8,6.39,0,0.21,0,0,0,0.41,3.92,0.41,0,78,213,727487
996,65.26,69.57,68.52,71.06,17.79,15.66,86.24,55.22,15.16,6.43,2.51,2.61,0.4,0.2,0.7,8.73,8.63,13.76,8.73,5.62,7.83,0.5,16.57,3.92,1.41,1.71,3.92,1.81,3.71,3.01,0.6,0.1,0.1,0.1,7.43,0,0.4,0,0.6,8.94,2.11,1.81,0.9,1.81,0.5,2.31,1.51,0.6,0.4,0.3,0.9,0.4,0.1,0,0.1,8.23,3.51,1.81,2.31,0.9,0.3,7.13,7.53,1.2,18.07,2.91,10.54,4.92,2.61,0.9,0.1,1.51,0,0.2,0,0,0,0,0,0,15.76,6.22,5.62,0,0.4,0.1,0,0.3,0.4,2.41,0.2,0.1,92,341,704205
484,60.71,44.25,86,72.22,16.13,12.81,90.29,54.96,16.32,10.95,7.02,0,3.51,0,0.41,5.37,7.23,14.26,9.5,5.37,5.58,1.86,19.63,5.58,2.48,1.65,3.93,3.1,5.37,3.93,1.45,0.21,0,0.21,7.02,0,0.21,0,0.21,13.22,2.69,0.62,2.07,4.13,2.48,3.1,2.69,0.62,1.24,0.62,1.24,0.41,0.62,0,0.21,5.58,0.41,2.48,1.45,1.45,0.21,7.02,11.36,0.62,16.74,2.27,4.13,10.33,3.72,2.07,0,0,0,0,0,0,0,0,0,0,21.9,6.61,6.82,0.21,0,0.62,0.41,1.45,0.83,2.89,2.07,0,736,207,8838874
2060,80.84,79.53,16.46,56.97,29.43,26.7,82.28,51.17,10.24,4.47,0.24,1.75,0.97,0.34,1.17,5.78,8.3,14.76,8.06,5.05,7.38,1.07,12.28,4.71,2.82,2.52,1.17,2.86,4.56,3.06,1.41,0.05,0.73,0.1,10,0.1,0.24,0,0.73,11.5,2.09,2.23,1.26,2.96,1.17,3.16,0.97,0.44,0.44,0.05,0.63,0.1,0.44,0,0.1,10.87,3.25,1.55,5.39,0.97,0.83,2.96,8.4,1.31,11.26,1.07,7.04,3.35,4.76,1.12,0.05,1.26,0.1,0.05,0.53,0,0.34,0.05,0.15,0,13.45,4.37,5.05,0.24,0,0.15,0,0.97,0.63,1.8,0.19,0.05,123,892,735708
2727,42.45,82.99,24.16,27.6,13.11,20.94,86.51,54.57,17.64,9.68,2.05,1.65,2.9,2.13,0.95,7.96,6.89,11.29,9.46,5.79,7.48,1.43,17.49,4.8,1.72,1.69,1.98,2.46,4.84,2.46,2.35,0.26,0.55,0.48,11.26,0.07,0.29,0.04,2.42,15.25,4.62,2.79,1.83,2.27,2.27,2.79,1.98,0.81,0.88,0.22,1.76,0.29,1.32,0,0.11,9.09,1.94,2.57,3.48,0.92,0.95,3.15,12.87,1.1,11.29,1.14,6.23,4,4.11,0.44,0.22,0.77,0.48,0.37,0.55,0,0,0.26,0.22,0,18.37,8.18,4.73,0.18,0.15,0.37,0,0.11,0.66,3.7,0.29,0,316,1087,1734555
1694,44.62,45.08,79.09,27.73,16.29,18.48,88.49,57.67,18.36,10.15,6.79,2.66,0.35,0.12,0.24,8.21,6.67,12.99,9.39,4.37,8.44,1.95,16.82,2.66,1.3,2.01,1.18,2.36,4.84,2.48,2.36,0.65,0.77,0.53,9.21,0.3,0,0.35,0.06,14.46,3.6,2.13,1.24,1.53,2.13,4.66,2.72,1.18,0.35,1,2.42,0.41,1.71,0.06,0.12,8.44,3.36,2.07,2.42,0.77,0.41,5.79,8.85,0.35,12.16,1.24,6.73,4.19,1.24,0.89,0.18,0.35,0.12,0.53,0.35,0.06,0,0.06,0.18,0,18.42,6.55,6.61,0.18,0.18,0.47,0,0.47,0.59,3.25,0.12,0,621,835,2462734
1253,52.62,91.37,48.33,70.8,16.27,18.99,92.26,55.87,18.52,9.98,2.87,3.83,2.55,0.16,0.56,8.54,5.51,15,8.3,6.07,6.54,1.12,17.32,4.55,1.92,1.84,2.15,3.19,4.79,3.51,1.12,0.24,0,0.32,14.53,0.16,0,0.24,0,12.69,3.35,2.08,1.52,2.55,2,3.27,7.82,0.64,6.78,0.24,1.68,0.24,0.88,0.08,0.4,8.86,4.87,1.2,1.04,1.36,0.64,1.04,13.97,0.4,12.93,1.04,7.98,3.83,1.36,1.84,0.16,0.72,0.16,0,0.88,0,0.08,0.4,0.48,0,22.75,6.78,6.7,0.08,0.72,0.72,0.24,0.08,2.39,3.43,1.6,0,351,470,5402228
710,81.4,89.99,19.2,30.53,14.79,23.94,87.89,47.75,9.72,3.94,0.7,0.85,1.41,0.14,0.85,5.77,7.18,15.07,9.15,5.63,5.21,0.99,14.65,4.65,2.68,2.54,2.82,2.39,4.51,2.39,2.11,0.85,0.28,0.28,15.35,0.14,1.69,1.41,3.52,12.96,2.54,2.11,2.54,1.55,2.25,3.1,2.25,1.41,0.85,0,4.65,1.27,1.41,2.25,0.42,7.46,3.94,0.99,1.41,0.42,0.85,1.41,12.68,0.28,12.11,1.69,6.62,4.08,3.24,2.11,0.14,0.14,0,0.14,0.14,0,0,0,0.14,0,22.54,7.04,7.46,0,0.14,0.7,0,0.7,0,4.51,1.41,0.56,656,286,2190746
2008,54.21,32.35,75.81,18.43,17.93,15.29,91.68,59.41,20.67,11.3,8.52,0.2,0.55,1.25,0.8,9.31,8.22,13.05,8.57,3.69,6.57,1.25,15.89,4.08,2.14,1.05,1.05,1.69,4.58,2.04,2.54,0.4,1.25,0.35,7.37,0.5,0.3,2.14,0.15,8.52,1.64,1.1,0.9,1.59,1.2,2.89,2.64,0.55,1.05,0.5,6.23,3.39,1.89,0.65,0.65,4.33,0.8,1.1,1.74,1,0.4,10.26,4.38,0.55,14.29,2.29,7.62,4.43,1.1,0.6,0.45,0.3,0.4,0.45,0.2,0.05,0,0,0.15,0,15.39,6.27,6.37,0,0.15,0.1,0,0.35,0.9,1.05,0.1,0.1,300,778,1349669
1386,40.3,60.26,54.75,70.57,21.32,19.26,87.95,60.25,16.81,8.8,5.34,1.37,0.79,0,1.3,8.01,7.5,14.21,7.07,10.32,11.54,0.36,12.84,3.25,2.45,2.67,0.94,2.53,3.32,2.81,0.43,0.29,0.07,0,10.1,0,0,0,0,13.49,2.6,2.74,1.3,3.03,1.15,3.97,3.03,0.07,2.45,0.07,1.88,0.87,0.58,0.14,0.36,5.34,2.96,1.08,0.87,0.72,0,2.09,9.74,0.07,11.11,1.15,7.07,3.03,1.3,0.87,0.36,0.07,0,0,0.36,0,0.14,0.07,0.14,0,13.85,5.19,4.18,0,0,0.36,0.07,0.36,0.14,1.73,1.73,0.07,167,545,872169
1849,67.62,85.3,40.28,68.63,13.6,18.93,84.26,49.86,15.41,8.71,2.49,3.46,2,0.16,0.59,6.71,7.08,12.71,7.25,4.81,5.79,1.08,14.93,3.89,1.73,2.33,3.57,2.06,5.3,3.79,1.51,0.05,0.76,0.16,11.25,0.59,0.11,0.49,0.32,11.25,3.41,1.3,0.76,1.89,1.95,2.6,4.6,3.19,0.76,0.59,0.97,0.11,0.32,0.16,0.05,9.09,4.87,1.14,2.43,0.97,0.32,2.65,12.06,0.59,11.95,1.51,6.71,4.16,1.62,3.08,0.11,0.32,0.81,0.16,0.27,0.05,0,0.16,0.05,0,22.44,7.03,7.63,0.32,0.27,1.3,0.05,0.87,2.6,2.11,0.11,0.16,161,792,647752
968,58.69,71.85,35.05,42.65,20.6,23.76,83.16,57.02,14.88,7.44,2.58,2.07,1.24,0.21,1.34,7.44,7.33,14.26,8.99,5.99,8.26,1.34,16.01,3.41,1.96,1.76,0.93,1.55,4.96,2.89,1.96,0.21,0.41,0.41,9.3,0,0.1,0,0.21,15.19,5.48,2.17,1.55,3.41,1.55,2.89,1.03,0.1,0.41,0.21,0.31,0,0.1,0.1,0.1,6.51,2.58,1.03,2.48,0.1,0.83,2.17,12.81,0.31,9.5,1.03,6.3,2.07,2.17,0.21,0.21,0.31,0.31,0.1,0,0,0,0,0,0,15.91,5.68,5.37,0.62,0.1,0,0,0.41,0.83,2.27,0.62,0,227,350,1258574
1039,80.8,78.22,42.25,65.88,28.08,18.77,91.72,53.9,13.09,5.29,0.58,2.41,0.87,0.1,1.35,7.8,6.83,17.42,6.83,4.52,6.93,1.64,14.44,5.58,3.18,2.69,2.12,4.43,3.85,2.98,0.87,0.1,0.19,0.1,9.72,0.29,0.1,0,0.19,13.38,3.37,1.06,1.92,3.08,1.73,2.98,0.96,0.29,0.19,0.29,1.06,0.58,0.38,0,0,11.93,3.75,3.18,5.1,0.87,0.29,4.33,9.82,1.35,14.92,2.31,9.14,3.66,8.85,0.38,0.58,0.87,0.1,0,0.48,0,0.19,0.19,0.19,0,14.05,4.52,6.74,0.1,0,0.1,0,0.38,0.19,1.83,0.19,0,155,376,667985
797,60.6,80.31,49.69,89.09,12.85,11.92,88.08,51.07,16.69,9.66,3.26,4.02,2.38,0,0,7.03,6.4,13.3,7.53,6.65,4.89,1.13,16.19,6.15,3.64,1.38,4.02,5.27,4.14,3.89,0.13,0,0,0,8.66,0,0.5,0,0,11.29,1.38,1.63,2.01,2.89,1.51,2.13,1.13,0.5,0.38,0.13,2.13,0.38,1.13,0.13,0.38,9.28,4.39,0.88,2.01,2.51,0,3.01,11.17,1,16.19,2.38,10.79,3.01,2.63,1.51,2.26,1.51,0,0,0.13,0,0,0,0.13,0,22.46,7.28,7.4,0.5,0,1.88,0,0.5,0.5,3.64,0.75,0,371,349,3729820
2245,67.69,71.27,48.68,78.1,18.71,16.48,86.5,54.39,15.28,9.09,4.19,1.34,2.54,0.45,0.58,6.19,7.8,14.48,8.02,6.77,5.39,1.34,15.19,4.14,1.69,1.51,1.56,2.32,4.1,3.43,0.58,0.18,0.13,0.13,9.67,0.22,0,0.4,1.02,10.56,1.96,1.69,1.6,2.41,2,2.36,6.1,0.98,4.5,0.36,1.34,0.53,0.53,0.04,0.18,6.73,2.23,1.07,1.74,1.16,1.07,3.03,11.94,1.2,14.34,1.74,8.24,4.41,1.25,4.23,0.36,0.22,0,0.09,0.71,0.04,0.31,0.27,0.18,0,21.65,6.01,8.6,0.76,0.04,0.53,0.04,0.49,0.53,3.21,1.43,0,42,1176,502832
3195,41.03,82.61,37.33,64.92,21.44,17.18,91.36,58.72,16.49,6.85,0.69,2.75,1.06,1.03,1.31,9.64,6.54,13.43,10.45,7.57,8.73,0.85,18.97,4.63,3.6,2.63,2.41,2.54,3.51,2.79,0.72,0.06,0.06,0.19,11.89,1.22,0.09,0.78,0.66,16.93,4.73,1.91,2.47,4.35,1.47,4.76,2.66,1.28,0.59,0.41,1.31,0.56,0.06,0.03,0.59,7.36,2.91,1.13,2.32,1.19,0.34,2.54,12.96,0.91,12.39,1.56,6.57,4.26,2.54,0.38,0.09,0.19,0,0.06,0.72,0.03,0.06,0.16,0.47,0,16.18,5.26,5.35,0.56,0.03,0.47,0,0.5,0.38,3,0.63,0,252,1109,2901853
3239,47.85,95.97,26.13,27.82,15.5,16.86,87.93,53.81,18,11.02,1.76,3.24,3.27,1.27,1.48,6.98,5.77,12.81,9.54,5.43,5.62,1.7,19.76,4.2,1.95,2.16,1.7,2.53,6.64,3.24,3.12,0.28,1.57,0.4,17.2,0.56,0.25,0.9,1.08,10.87,2.69,1.11,1.27,2.66,1.88,2.78,4.23,2.35,1.27,0.46,2.01,1.17,0.4,0.03,0.4,7.41,4.26,0.62,1.39,0.96,0.46,2.41,15.13,2.35,12.47,2.53,5.77,4.26,1.76,0.99,0.22,0.52,0.09,0.25,0.56,0,0,0.25,0.25,0,23.16,7.29,6.85,0.46,0.12,0.43,0.06,0.52,1.42,5.16,0.8,0.03,561,1130,16861578
2873,38.72,73.57,44.63,42.17,12.71,17.51,89.11,59.21,18.52,9.54,3.38,1.5,2.54,0.45,1.67,8.98,7.14,13.02,11.14,5.57,7.27,2.61,20.47,3.97,1.67,2.3,1.46,1.74,3.13,2.02,1.11,0.21,0.1,0.28,11.59,0.31,0.14,0.45,0.31,12.29,3.72,1.98,1.74,2.09,1.22,3.34,2.05,1.01,0.94,0.1,0.73,0.14,0.56,0,0,7.38,2.23,1.39,2.61,1.18,0.45,3.34,15.98,1.29,11.94,2.3,5.71,4.18,3.06,0.07,0.38,1.04,0,0.07,0.59,0,0.03,0.42,0.31,0,28.65,7.14,9.19,1.01,0.21,1.53,0.66,0.1,2.61,4.07,1.32,0.8,90,942,291251
2057,57.84,76.7,57.1,85.35,18.04,14.58,90.13,55.18,15.02,7.97,2.67,1.65,0.92,1.41,1.31,7.05,7.78,13.66,9.33,6.08,7.68,1.51,18.52,4.81,2.28,1.02,3.4,1.99,4.86,4.13,0.73,0.1,0.19,0.1,11.08,0,0.44,1.56,0.58,9.24,2.14,1.07,0.92,1.8,1.9,2.19,4.91,2.53,1.6,0.63,1.6,1.17,0.15,0.1,0.1,7.05,2.77,1.07,2.09,1.31,0.53,6.37,9.33,1.22,17.4,2.92,9.04,5.54,1.75,2.24,0.15,0.83,0.05,0.05,0.15,0,0,0.05,0.1,0,19.4,7.05,4.04,0.1,0.05,0,0.1,0.58,0.88,3.4,2.82,0.39,262,724,2758792
2720,37.61,72.66,37.9,7.24,18.5,17.17,91.47,57.68,19.71,10.88,4.01,3.97,2.1,0.18,0.62,8.82,5.26,13.53,8.49,6.29,8.2,1.47,17.5,4.08,2.57,2.13,2.1,2.76,7.39,2.87,4.49,0.26,0.26,2.68,9.49,0.26,0.11,0.15,0.22,18.31,3.97,2.35,4.52,3.35,1.8,3.9,2.57,0.59,0.59,0.88,1.91,0.62,1.14,0,0.04,8.9,4.71,1.54,1.73,1.21,0.51,3.53,12.32,0.85,11.99,1.99,6.07,4.3,1.76,0.29,0.29,0.7,0.07,0.07,0.59,0.15,0.11,0.15,0.15,0.04,15.81,5.88,4.96,0.18,0.11,0.29,0.07,0.22,0.96,2.68,0.44,0,219,1011,1791790
895,28.95,64.4,36.2,80.46,14.21,14.19,92.85,60.67,21.01,10.06,4.47,3.13,1.79,0.34,0.34,10.95,7.15,12.96,10.73,7.04,7.71,2.35,18.99,3.24,2.46,2.35,2.23,2.79,6.15,4.58,1.56,0,0.11,0.11,9.5,0,0.11,0,0.67,14.41,3.13,1.9,3.35,3.13,1.34,3.91,5.14,1.01,3.13,0.22,0.22,0.11,0.11,0,0,6.26,3.46,1.56,0.78,0.89,0.11,3.02,12.74,2.57,11.06,2.57,5.81,2.68,0.45,4.69,0,0.22,0.67,0.11,0.56,0,0,0.34,0.11,0.11,23.69,8.94,5.47,0.11,0,0.11,0,0,0.67,5.14,3.13,0.11,113,791,653303
1679,44.21,79.61,13.83,61.92,24.69,15.13,84.93,57.71,17.93,6.85,0.71,3.99,1.49,0,0.66,11.08,7.15,12.92,6.85,7.86,9.35,1.07,14.95,3.81,2.68,1.67,1.07,2.2,2.98,2.44,0.54,0,0.18,0.06,7.68,0,0.18,0,0.18,10.48,2.03,1.79,0.95,2.26,1.13,3.04,3.99,1.25,0.36,0.48,6.02,0.42,0.36,0,5.48,7.39,3.99,1.07,0.83,1.61,0.12,2.86,10.84,0.71,9.65,1.85,5.18,2.62,1.43,0.54,0.42,0.42,0,0,0.6,0.06,0,0.48,0,0.06,18.05,4.23,8.04,1.43,0.06,0.3,0,0.6,0,2.56,0.83,0,176,574,857205
1683,36.64,41.31,93.32,52.52,18.7,13.43,92.34,59.95,19.85,13.13,8.44,0.3,1.96,0.48,1.96,6.71,5.64,14.26,7.96,6.6,9.92,1.31,19.01,2.55,1.49,1.96,1.6,1.49,2.73,2.08,0.65,0.3,0,0.12,8.14,0.06,0.12,0.24,0.36,9.98,2.38,1.43,1.54,1.54,1.07,2.85,3.86,1.49,1.43,0.71,3.8,2.26,1.25,0,0.3,6.36,0.77,2.02,2.44,1.54,0.12,8.67,7.13,1.49,18.36,4.63,8.56,5.59,2.38,0.42,0.83,0.18,0.12,0,0.36,0,0,0.06,0.3,0,18.36,6.95,5.47,0.12,0.12,0.24,0,0.3,1.19,2.2,1.78,0,48,673,369363
2796,41.79,80.65,34.87,41.96,18.04,16.49,90.24,57.76,18.56,10.44,3.08,1.18,3.86,1.39,0.93,8.12,7.22,12.77,10.37,5.47,7.83,1.61,18.28,3.65,2.86,1.68,2.07,1.9,3.79,2.32,1.43,0.25,0.29,0.36,11.91,0.11,0.29,0.14,1.5,12.05,2.25,1.97,1.82,3,1.25,3.54,3.08,1.36,1.14,0.5,1.5,0.68,0.43,0,0.43,7.37,1.82,1.57,2.54,1.36,0.64,1.93,14.66,3.04,13.02,1.57,5.87,5.69,3.11,0.68,0.29,1.86,0.11,0.18,0.54,0.07,0,0.11,0.36,0,17.63,6.04,5.62,0,0.04,0.18,0,0.46,1.07,4.04,0.14,0.04,231,959,2119412
1228,37.94,39.71,61.29,68.79,13.49,17.02,91.53,59.36,17.83,10.75,7.08,0.65,1.63,0.08,1.3,7.08,7.33,12.87,9.45,7.33,9.61,1.22,17.75,3.5,1.79,0.49,1.38,2.85,5.54,3.91,1.63,0.24,0.41,0.41,6.92,0.41,0.08,0.16,0.16,11.07,1.87,1.87,1.3,2.04,1.63,3.42,2.85,0.49,1.71,0.49,4.23,0.73,2.44,0.24,0.81,5.62,1.22,1.47,1.87,0.98,0.33,6.43,9.53,0.65,11.73,2.28,5.7,3.91,1.95,1.06,0.33,0.33,0.73,0.33,0.33,0.08,0.08,0.08,0.08,0,18.4,8.22,4.4,0.08,0.16,0,0,0.9,0.81,2.52,1.3,0,166,522,1468930
